@relation MultiGaussian

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
8.8388,8.5376,0
7.6869,6.7124,0
9.5548,9.7805,0
10.302,7.5474,0
9.8537,9.1035,0
9.0945,8.1713,0
7.5234,7.417,0
6.3077,7.4397,0
11.39,8.0698,0
7.3984,9.5158,0
12.483,8.4714,0
7.9565,8.8611,0
7.5119,5.9864,0
9.1466,9.8587,0
7.7337,6.8642,0
7.7714,6.1911,0
10.015,6.8623,0
10.148,8.0773,0
10.879,9.2699,0
10.403,7.309,0
7.3302,8.4571,0
7.2797,7.3254,0
8.7467,7.7978,0
9.9704,8.6916,0
9.5482,8.1722,0
8.3313,8.3364,0
9.2968,8.031,0
8.956,7.0795,0
9.7689,9.5089,0
8.0387,8.3146,0
9.5682,8.6338,0
11.155,7.4811,0
9.8975,6.8075,0
8.5497,9.436,0
11.355,7.6116,0
7.9952,8.0878,0
9.1592,7.9133,0
8.4788,6.8638,0
7.4025,8.2546,0
10.498,7.5666,0
6.9361,7.5659,0
11.092,8.7908,0
9.8885,6.911,0
9.9601,8.1517,0
8.3015,7.7901,0
9.1859,7.431,0
10.194,10.077,0
8.0365,7.8286,0
9.8167,6.9392,0
8.8696,7.7735,0
10.377,7.2647,0
9.168,7.8513,0
6.944,9.0898,0
10.091,8.7236,0
9.0991,5.9191,0
8.9768,7.1858,0
7.9754,9.3846,0
8.71,9.0005,0
8.8394,9.1922,0
9.9745,7.8569,0
9.9604,6.8838,0
7.8341,6.7609,0
7.0433,9.385,0
8.8444,8.0461,0
7.3654,9.0266,0
10.649,8.1991,0
8.3998,7.056,0
7.6881,7.7593,0
9.0662,8.1264,0
7.2806,7.4717,0
4.0212,8.6946,0
8.4383,6.8384,0
10.085,9.0463,0
7.8323,7.8922,0
11.566,8.8694,0
9.2037,8.0208,0
9.3514,7.496,0
7.3679,9.4775,0
8.3935,7.3988,0
6.215,8.2579,0
9.6002,9.2183,0
9.1855,8.1038,0
9.4594,8.3056,0
11.186,8.4591,0
9.2405,7.0161,0
8.6822,7.4172,0
10.257,5.6381,0
7.6348,8.5144,0
12.268,6.7437,0
9.1392,9.43,0
8.6585,7.8896,0
9.9662,8.227,0
8.4015,7.6983,0
9.752,7.1129,0
9.0786,8.0661,0
8.5839,8.3223,0
9.1946,7.8341,0
10.312,6.9829,0
8.7616,7.3585,0
8.8197,6.4595,0
11.194,9.9815,0
9.047,9.0727,0
6.3144,8.7978,0
8.4659,9.0196,0
7.1804,6.5907,0
11.644,8.5425,0
9.4432,7.8494,0
7.4444,7.5197,0
7.9102,8.1605,0
8.3499,7.6408,0
6.7948,8.8689,0
8.8874,9.9594,0
8.9657,7.3326,0
7.5378,7.8297,0
9.2164,7.9066,0
11.268,8.3999,0
8.3587,10.038,0
7.9356,7.2779,0
11.537,7.5952,0
9.9293,6.0752,0
11.636,8.2002,0
9.4682,9.124,0
8.0062,7.9915,0
10.309,7.7378,0
9.6188,8.6802,0
7.9799,7.5182,0
10.725,7.8631,0
7.2391,8.9806,0
8.7149,8.7402,0
9.0773,6.8487,0
12.25,8.1905,0
7.8688,8.3455,0
9.611,8.3238,0
8.7769,6.9208,0
6.9205,7.4212,0
10.855,8.8833,0
11.394,7.3551,0
6.5836,7.9713,0
10.286,8.0979,0
10.704,9.293,0
7.0644,8.1446,0
7.886,8.8096,0
10.698,7.1059,0
8.2766,8.6527,0
9.3801,7.8873,0
8.4072,7.0674,0
11.901,7.9921,0
8.3116,6.0362,0
8.2662,7.5964,0
9.5999,6.8337,0
9.9172,8.7578,0
8.9237,5.3987,0
7.3383,8.2349,0
9.8831,6.0725,0
9.68,8.1685,0
9.8096,6.8783,0
9.0948,7.8691,0
6.4601,7.6819,0
8.9701,8.6312,0
9.666,8.5902,0
10.369,6.1717,0
9.9611,6.9752,0
7.5488,8.2245,0
9.8502,9.3436,0
8.069,8.2172,0
10.112,8.163,0
11.351,7.1735,0
12.047,6.9322,0
10.179,7.9941,0
6.3843,7.2357,0
9.1239,7.2102,0
8.9694,7.4015,0
7.4369,8.235,0
11.194,5.9768,0
5.8354,9.3811,0
10.436,7.4221,0
10.148,7.497,0
11.024,7.7678,0
8.8444,7.6114,0
9.6675,7.701,0
7.9186,6.6689,0
8.5755,9.4072,0
10.482,9.8203,0
7.1038,6.8048,0
8.1616,8.5357,0
8.8824,9.4196,0
10.109,8.0385,0
7.8577,9.2445,0
8.6776,7.8097,0
9.6538,8.7488,0
8.2323,8.8935,0
8.0385,8.903,0
9.3446,8.0386,0
9.388,9.3284,0
9.9448,7.6516,0
9.5147,6.5607,0
7.3581,8.9402,0
10.611,8.3287,0
10.978,6.7598,0
8.19,7.7524,0
9.4548,7.2698,0
8.8699,8.09,0
7.4042,7.6771,0
8.55,9.0359,0
6.0814,7.6697,0
6.7579,7.6709,0
8.2236,8.2828,0
9.9327,8.7148,0
8.9838,8.6135,0
8.048,7.8112,0
9.4528,8.5226,0
9.9568,7.3415,0
7.7115,7.7344,0
9.347,6.8134,0
11.287,8.4302,0
6.5863,8.4385,0
7.269,9.0699,0
7.3279,9.7228,0
6.0171,6.8577,0
10.602,9.0163,0
10.669,8.0948,0
7.3313,8.6705,0
10.358,6.6278,0
10.221,10.872,0
10.119,7.2201,0
10.381,6.7724,0
10.445,6.3343,0
9.005,8.3602,0
10.989,6.9354,0
7.3595,8.6288,0
9.3289,7.4956,0
7.9381,7.8999,0
6.7439,9.0937,0
9.53,7.6734,0
8.4616,7.073,0
8.9044,8.4372,0
8.9369,9.417,0
9.3047,8.2423,0
10.925,8.108,0
11.1,8.2987,0
13.53,7.7379,0
7.7607,8.169,0
11.891,7.3838,0
10.367,8.2176,0
9.9412,8.2649,0
9.5756,8.5207,0
8.2307,7.6146,0
8.1423,7.7932,0
8.6988,6.8577,0
8.609,7.5938,0
9.2422,8.4192,0
10.295,7.845,0
8.5847,6.3758,0
9.5097,7.8862,0
9.8695,7.4788,0
8.3214,7.6658,0
8.2938,7.7964,0
9.7899,6.1309,0
8.5095,9.283,0
8.3857,9.7379,0
8.583,7.0027,0
7.721,8.8895,0
8.7097,8.581,0
8.5342,7.4961,0
8.0238,8.8702,0
11.033,6.7392,0
8.5253,7.3944,0
10.214,9.2348,0
10.158,9.3277,0
10.044,7.0707,0
9.2241,9.7605,0
7.583,7.9335,0
8.7787,8.1087,0
11.886,8.5537,0
9.161,7.664,0
11.075,7.8842,0
9.1516,9.6904,0
8.6877,8.5341,0
8.1499,7.5792,0
6.7616,9.105,0
10.089,8.9638,0
8.2668,6.016,0
10.124,9.0388,0
7.7478,7.4593,0
7.8028,6.3628,0
9.4267,8.9461,0
9.5861,8.3336,0
11.766,8.7052,0
6.8394,6.5038,0
9.0902,5.2644,0
12.369,10.047,0
6.9058,9.2392,0
11.264,8.1126,0
8.6395,7.6927,0
7.1318,6.7611,0
10.499,9.9102,0
9.2546,7.4024,0
6.8093,7.3101,0
8.5395,10.251,0
8.0021,8.8269,0
9.5541,7.4865,0
7.3396,9.8314,0
11.829,5.6399,0
6.7487,6.9048,0
10.434,7.425,0
8.5116,8.3163,0
11.181,5.937,0
9.6551,8.1006,0
9.2951,9.6095,0
7.8423,7.5835,0
8.9854,6.8834,0
10.924,9.1894,0
9.152,7.9362,0
9.2146,9.0593,0
7.8809,8.5333,0
6.2562,7.4845,0
12.431,8.4959,0
5.968,8.0849,0
8.6695,6.8638,0
9.0534,7.6799,0
7.498,8.5859,0
8.5508,8.211,0
6.9812,8.214,0
8.0823,8.3324,0
9.8315,7.3913,0
8.9792,7.4843,0
7.416,8.6718,0
9.5837,8.0566,0
9.3933,7.7944,0
7.2441,7.7125,0
10.16,7.414,0
9.7686,8.7806,0
10.417,9.6585,0
8.372,8.5939,0
6.9781,9.0811,0
9.5023,8.2507,0
10.816,8.5181,0
11.868,6.8121,0
9.6742,8.7937,0
8.9819,6.6848,0
7.8649,5.7495,0
8.7517,8.6614,0
10.483,8.3262,0
8.8365,6.8729,0
6.7964,8.1071,0
6.8,7.5397,0
6.2716,9.4694,0
7.1975,8.3785,0
9.7554,7.1931,0
7.645,7.3569,0
6.591,8.6029,0
10.884,8.1287,0
8.4835,6.454,0
9.2048,7.8758,0
7.6081,9.034,0
8.7604,7.3982,0
9.7461,7.6653,0
10.057,6.7665,0
9.0822,9.7762,0
9.4038,7.7769,0
7.0212,8.3014,0
10.105,7.6934,0
9.2171,8.1098,0
10.04,7.6968,0
7.8946,8.4663,0
10.659,9.6198,0
6.8163,7.8501,0
10.236,8.0226,0
9.9243,7.6107,0
9.9737,7.528,0
11.127,7.4675,0
8.4746,9.8989,0
6.1981,9.7394,0
10.004,8.1065,0
10.775,5.9164,0
8.8501,6.4689,0
10.197,8.4035,0
7.5958,6.5506,0
10.757,7.8253,0
7.2458,6.4101,0
7.4512,8.0229,0
8.5733,7.5589,0
8.3195,9.13,0
13.109,8.4801,0
9.1172,6.3518,0
7.9484,8.3727,0
9.0724,8.2953,0
7.3368,8.0214,0
8.2361,7.4339,0
9.3789,8.1128,0
9.3155,7.7343,0
8.9378,8.5975,0
11.462,5.7469,0
7.2659,9.67,0
7.3685,8.0916,0
8.3642,8.1536,0
7.2817,8.3365,0
10.182,7.8603,0
8.9379,7.1539,0
9.9348,8.1785,0
10.356,7.762,0
9.256,8.4824,0
10.906,7.3364,0
8.7672,9.2429,0
10.278,7.6204,0
9.02,8.5276,0
9.2239,8.9496,0
9.7033,7.9321,0
8.1724,8.3956,0
7.2526,7.034,0
6.7677,8.9547,0
7.2265,6.534,0
8.7191,7.1928,0
10.046,6.6363,0
8.8965,9.7337,0
8.421,6.441,0
10.568,7.6339,0
12.188,8.2645,0
7.1553,6.6019,0
9.481,9.1709,0
6.9539,9.7461,0
8.7698,7.9343,0
10.332,7.526,0
7.8234,8.158,0
10.776,8.5936,0
7.8114,10.735,0
10.69,8.3456,0
7.4197,7.785,0
8.4659,8.8548,0
9.6534,8.1104,0
7.8209,8.0049,0
9.3897,9.2285,0
8.1871,7.7225,0
9.4866,9.5277,0
9.971,7.6745,0
7.9627,8.1789,0
7.7333,7.8822,0
10.341,7.9703,0
7.8328,7.8686,0
9.3695,8.8092,0
8.4669,9.2952,0
8.8818,7.3277,0
8.9941,8.3937,0
7.1798,6.5856,0
5.3674,6.9099,0
8.6689,8.4367,0
8.9272,7.5356,0
10.518,7.9959,0
9.4335,7.2724,0
10.508,8.343,0
7.5897,6.0974,0
9.4131,8.244,0
9.2075,6.665,0
7.0317,6.9286,0
9.6993,8.2982,0
8.7709,6.4163,0
9.8458,8.8067,0
10.868,8.7347,0
8.4275,7.3128,0
8.5758,7.4102,0
9.6236,8.5236,0
10.092,7.8499,0
9.0495,10.543,0
9.587,7.1112,0
8.3958,8.0563,0
7.5206,6.602,0
8.7273,7.4639,0
7.6004,7.1253,0
9.8252,9.7542,0
8.5716,8.2547,0
6.3441,8.8188,0
9.3559,6.5304,0
9.2971,7.9049,0
12.498,8.6247,0
12.083,9.6589,0
7.2995,8.296,0
9.2123,7.6151,0
8.4997,8.9664,0
7.2585,6.9261,0
7.5251,6.869,0
8.7013,7.6045,0
9.8179,8.5516,0
5.9039,9.1084,0
9.0231,7.6751,0
9.108,8.2675,0
8.5436,6.9564,0
8.3737,8.6323,0
9.6807,6.2664,0
6.9547,6.7863,0
8.4438,8.4408,0
6.8412,7.5476,0
9.8324,7.7052,0
8.099,8.6729,0
8.8417,6.7476,0
11.152,7.0585,0
10.262,8.335,0
7.0555,6.7961,0
6.3305,8.7871,0
9.7523,8.8425,0
9.7986,7.9357,0
8.7334,8.0612,0
10.023,9.0679,0
7.5893,9.8554,0
8.3938,8.367,0
8.3226,6.1333,0
9.9788,6.9144,0
8.8095,7.4169,0
11.691,7.8411,0
9.3168,7.1829,0
7.1585,7.5957,0
9.224,8.2047,0
7.9384,7.0849,0
10.255,8.6134,0
5.7599,9.3279,0
9.9152,7.6732,0
10.696,8.606,0
9.6996,6.7778,0
8.5172,6.4923,0
7.3965,8.0928,0
8.1917,7.918,0
8.8054,8.1253,0
7.9659,7.1051,0
8.5816,7.6034,0
10.078,7.7265,0
6.724,9.0369,0
7.8754,9.128,0
8.7422,7.3659,0
8.6577,8.0767,0
8.9767,8.8345,0
8.3135,9.1335,0
9.0597,6.2439,0
9.9574,7.3625,0
11.585,7.5509,0
9.5172,8.7177,0
6.5749,7.8702,0
7.7893,8.2263,0
10.174,7.999,0
8.6468,6.8618,0
9.5135,9.0292,0
9.5024,6.4417,0
8.449,7.381,0
9.5096,8.7274,0
7.7765,7.2621,0
10.004,8.1225,0
9.7594,9.6572,0
10.228,8.6219,0
7.2878,8.8093,0
7.0456,5.9967,0
11.862,8.0854,0
8.6136,8.5611,0
7.6206,8.9007,0
8.5361,7.0261,0
8.2483,6.9731,0
9.2196,8.0057,0
7.824,8.121,0
8.8116,8.1366,0
10.668,9.6851,0
8.2029,8.0351,0
9,8.7774,0
9.4965,6.1611,0
7.971,6.9648,0
8.2724,6.6757,0
7.6518,6.919,0
9.6466,7.6906,0
8.3022,7.2561,0
8.0713,7.4269,0
11.167,6.8685,0
7.8954,8.8501,0
10.467,7.9664,0
9.9199,7.5462,0
9.2497,7.814,0
8.9879,9.2578,0
8.1491,7.2256,0
8.5572,9.3889,0
7.0707,8.5978,0
9.0863,7.8204,0
7.8436,9.6532,0
9.3024,7.4377,0
8.2492,7.7831,0
5.894,5.322,0
11.545,8.4734,0
6.4921,7.772,0
8.8812,7.4704,0
7.1908,8.8939,0
7.3461,6.8798,0
10.31,7.7543,0
7.2836,8.7365,0
7.1011,8.6949,0
10.148,7.2624,0
8.7442,8.6291,0
9.6901,8.3476,0
10.707,7.487,0
8.5752,8.4411,0
13.074,9.464,0
11.39,8.0235,0
8.1809,8.3673,0
8.7936,9.0925,0
9.5134,9.8011,0
7.9417,7.7834,0
6.7136,8.3319,0
8.614,8.2554,0
8.5761,7.5833,0
9.2167,7.1814,0
9.1356,7.8879,0
9.9922,7.3517,0
8.2851,8.0275,0
10.395,5.5226,0
8.9177,7.8941,0
11.883,7.4992,0
11.152,7.9508,0
8.9579,9.1642,0
9.6619,7.1893,0
8.0523,8.4041,0
9.6109,8.2366,0
8.1571,9.06,0
9.3747,9.1069,0
8.1328,8.9452,0
8.4553,8.1954,0
10.104,8.4334,0
10.566,7.8589,0
7.5524,7.5358,0
11.317,8.0849,0
8.8278,7.8317,0
7.7672,9.8587,0
8.0576,10.704,0
9.0388,7.1617,0
10.998,6.7447,0
10.009,7.7984,0
8.7235,6.7545,0
10.745,8.0226,0
9.6635,8.5562,0
5.869,7.7895,0
8.7001,6.2,0
8.3786,6.9118,0
13.17,8.7185,0
7.715,8.017,0
9.3621,7.3662,0
10.551,9.9391,0
10.126,8.3303,0
7.9515,8.3002,0
9.1682,8.081,0
6.9325,6.7001,0
10.041,8.726,0
8.2919,7.1994,0
7.3155,8.3436,0
8.7652,8.5672,0
7.1956,8.9642,0
8.0714,8.5503,0
8.0423,8.1794,0
10.938,6.6707,0
12.387,7.7107,0
8.6484,7.5268,0
11.315,7.3193,0
7.4908,8.4365,0
9.531,7.5887,0
9.6685,8.3555,0
10.282,7.4449,0
6.7706,6.0385,0
6.5445,9.1437,0
8.0031,6.7562,0
8.155,9.3214,0
9.9858,8.921,0
9.4751,7.2229,0
10.982,6.7532,0
10.477,5.8546,0
8.5124,7.7899,0
8.792,7.948,0
8.8903,7.8007,0
11.119,7.5929,0
11.109,8.1526,0
8.9894,8.1658,0
10.752,7.4092,0
9.9024,8.8666,0
9.2652,8.3628,0
8.5527,9.5692,0
10.254,7.4973,0
8.6221,9.469,0
9.5417,8.4094,0
9.8962,7.3792,0
8.4577,7.6198,0
8.6599,7.8157,0
6.9455,7.2732,0
10.4,9.2542,0
9.082,7.0663,0
7.4175,7.587,0
12.326,8.6373,0
8.9325,7.1765,0
8.4454,7.6951,0
7.4472,5.9069,0
9.8579,8.878,0
7.9681,7.5409,0
7.9777,8.2734,0
7.47,7.5216,0
8.4567,7.7168,0
9.6731,7.7567,0
8.4982,8.3679,0
8.308,8.3537,0
8.0684,6.5386,0
10.504,7.5019,0
4.9997,8.8373,0
8.1518,8.0069,0
10.193,9.393,0
11.106,8.297,0
9.2413,7.3601,0
10.253,9.0755,0
8.4225,10.26,0
6.8598,7.4435,0
10.003,8.6662,0
8.7626,8.7587,0
8.7538,8.7753,0
10.613,6.1389,0
10.45,7.8603,0
10.121,6.7128,0
9.6286,9.9415,0
10.509,6.7746,0
6.3317,8.1671,0
7.5203,7.9471,0
10.516,8.1353,0
6.4465,8.3177,0
8.259,8.3601,0
3.8387,6.3264,0
3.7844,6.4835,0
2.559,6.9918,0
6.3311,7.3627,0
2.1719,9.3104,0
2.9871,7.5549,0
3.3036,9.6696,0
1.6674,8.4526,0
3.2917,7.2705,0
1.6237,8.3273,0
2.0289,7.2443,0
3.4621,9.5456,0
2.8661,9.9536,0
2.7953,7.6659,0
3.6419,8.2437,0
3.4698,8.4393,0
1.2088,7.6203,0
3.1306,7.013,0
2.8213,7.8579,0
1.2689,7.7343,0
1.3676,7.1567,0
2.6022,8.4366,0
2.5197,7.846,0
1.7647,8.0135,0
4.1704,8.2189,0
2.0777,8.9717,0
3.2628,10.285,0
2.4468,7.6282,0
1.8933,9.3812,0
2.7822,8.8126,0
4.0627,8.0277,0
4.0419,9.5434,0
3.0603,8.8549,0
5.8299,8.8933,0
1.8776,7.5071,0
3.9336,7.5067,0
5.7797,8.3834,0
2.9029,8.8918,0
3.4399,8.2418,0
1.6959,10.184,0
2.6513,8.7056,0
3.3502,8.3427,0
3.5,8.0331,0
2.334,9.2184,0
1.6505,7.5862,0
2.5366,9.126,0
1.5018,9.2836,0
3.5351,9.2657,0
2.7953,8.1732,0
2.017,6.812,0
1.8799,9.9108,0
3.3377,8.8728,0
4.465,6.3365,0
4.2879,7.05,0
3.2078,7.5841,0
3.5862,6.9834,0
2.7762,7.1234,0
2.9932,6.0896,0
2.8486,9.9507,0
2.5082,9.7054,0
3.2682,8.1376,0
1.7915,8.2683,0
3.3681,8.8285,0
2.7683,7.3435,0
4.1932,8.0505,0
4.336,7.8767,0
3.9458,8.9984,0
4.0894,9.3425,0
2.6745,7.5316,0
4.3435,6.2085,0
2.9439,9.2223,0
3.4142,7.2075,0
4.5358,6.9049,0
2.5902,7.2529,0
0.78401,6.569,0
0.41406,7.7386,0
0.085715,6.176,0
2.3129,9.176,0
0.97021,7.0395,0
3.1542,7.9251,0
2.1852,7.4993,0
2.9475,7.0016,0
2.569,7.965,0
2.1628,8.1512,0
2.751,9.2976,0
2.3098,7.663,0
6.333,7.9746,0
3.0285,7.5893,0
3.5418,8.2537,0
2.2506,8.1743,0
3.9293,7.5881,0
2.0287,7.7558,0
5.206,8.1721,0
2.8973,8.7081,0
4.0605,9.1137,0
1.5918,6.4179,0
2.811,6.8596,0
4.6179,7.9216,0
1.9191,8.861,0
2.9894,7.7158,0
2.7776,8.3437,0
4.3175,7.7512,0
2.4607,9.549,0
3.2386,8.5538,0
2.2703,8.0814,0
2.9795,8.5716,0
2.6982,7.3454,0
2.5936,8.2955,0
4.8651,8.1519,0
4.9188,8.547,0
1.7569,8.9652,0
1.0203,8.9196,0
1.5564,8.004,0
1.5446,8.8088,0
4.8896,8.4213,0
1.5313,7.4721,0
5.1324,8.2742,0
3.0824,8.802,0
2.4295,9.3198,0
4.6279,6.7733,0
0.4927,7.954,0
2.3932,8.4442,0
2.6817,7.7912,0
5.0354,7.094,0
2.8266,7.3072,0
3.7856,9.6065,0
4.0855,9.2729,0
1.8125,7.8357,0
1.103,8.6627,0
3.1948,9.435,0
3.644,8.577,0
1.6661,8.0476,0
2.5688,8.2304,0
1.9867,9.4127,0
3.7574,7.7801,0
0.3289,6.6674,0
3.1184,7.9491,0
1.7697,8.6401,0
0.76453,9.2048,0
2.2241,9.2072,0
3.0939,7.4246,0
2.0106,7.9148,0
1.5077,10.8,0
2.9221,8.4795,0
1.3078,7.0496,0
2.0378,6.208,0
2.5581,7.5164,0
3.3824,9.1251,0
1.6148,7.4786,0
3.895,8.1323,0
1.6641,8.6184,0
3.6453,7.4941,0
2.1605,9.9268,0
4.3588,7.2454,0
4.9609,9.2697,0
2.1884,7.4082,0
1.4567,8.1281,0
2.3821,7.3403,0
3.3204,8.5892,0
5.2082,8.4336,0
5.4607,7.1561,0
4.3338,6.2702,0
2.3497,7.5353,0
4.3788,7.4265,0
2.9127,8.2175,0
4.95,7.1751,0
0.90163,9.0257,0
2.9093,5.905,0
3.4492,9.4532,0
2.6495,8.9404,0
4.622,9.4073,0
3.8172,8.9954,0
2.6243,9.0052,0
4.7865,8.9986,0
6.9242,7.6343,0
4.3494,8.9422,0
2.9831,7.8907,0
4.2018,7.9389,0
1.9658,7.7333,0
2.0955,8.4748,0
1.6594,8.9631,0
2.3689,8.1343,0
2.5307,6.0211,0
1.9643,9.9407,0
3.1128,7.6064,0
3.141,8.593,0
4.0669,9.3532,0
2.8875,8.7182,0
3.7763,6.2684,0
1.2617,8.0739,0
3.0908,8.0096,0
1.0801,5.1719,0
2.7985,9.4007,0
2.892,8.6619,0
4.0465,9.9026,0
1.2829,6.6688,0
2.801,6.8919,0
5.6891,7.0695,0
2.0482,6.9207,0
1.4142,9.1169,0
2.4241,7.2937,0
2.0864,6.6875,0
2.5021,10.586,0
2.1172,9.0372,0
3.2741,8.2502,0
5.8142,7.1946,0
-0.27486,5.886,0
4.5924,7.2629,0
3.7924,9.6213,0
3.0524,7.0066,0
3.0822,5.929,0
2.1764,8.5497,0
1.9525,7.2503,0
1.0188,10.099,0
3.5959,8.5213,0
1.7677,8.6442,0
4.9668,7.2757,0
6.3882,6.4748,0
2.6291,9.5493,0
5.1596,8.2968,0
3.4987,9.7155,0
5.8144,9.2963,0
-0.18913,8.4477,0
5.3476,8.0486,0
3.2842,9.119,0
4.4601,6.8824,0
4.8565,6.6663,0
3.8554,8.3429,0
2.2789,8.2589,0
3.083,7.9801,0
4.689,8.7596,0
2.0795,8.5361,0
1.2499,8.0638,0
2.01,7.255,0
3.6933,6.6285,0
6.7611,8.9261,0
2.5278,9.1952,0
3.4058,9.0783,0
2.4064,8.0543,0
3.1361,8.6499,0
6.0198,7.4584,0
0.27639,5.4556,0
3.3573,10.511,0
3.9152,8.5731,0
2.1942,8.2066,0
2.8679,7.8212,0
1.9996,8.4563,0
0.96057,6.6949,0
6.4024,7.4624,0
1.4279,8.6563,0
-0.057745,7.4338,0
1.097,7.7155,0
2.0437,5.7836,0
5.5807,8.2049,0
4.7622,7.9321,0
5.2488,8.1454,0
1.5571,6.8849,0
3.2016,7.8843,0
3.5374,9.0646,0
3.5979,7.3173,0
4.1554,6.5244,0
2.4025,7.7809,0
4.338,8.5795,0
2.3286,9.4857,0
2.5636,7.8175,0
5.3043,7.5619,0
4.7473,7.5257,0
5.4347,9.4157,0
1.8347,8.0449,0
4.6674,8.6879,0
2.6214,7.9354,0
2.9075,7.6661,0
4.8588,9.4624,0
3.3791,8.4894,0
2.9097,8.9247,0
2.0635,6.7047,0
0.85153,8.0703,0
1.422,8.589,0
1.8485,7.1607,0
1.1267,7.4371,0
0.92635,9.6929,0
5.3747,6.7525,0
0.83878,9.091,0
4.9025,8.4022,0
3.9755,7.8476,0
1.7681,7.2813,0
1.1074,7.2823,0
1.5935,7.7808,0
5.2627,10.546,0
3.8659,8.0847,0
4.2499,7.1359,0
2.1232,8.1917,0
2.5249,7.491,0
2.7776,8.5686,0
1.4985,7.041,0
4.9872,7.4336,0
0.95157,8.6039,0
4.3575,7.0189,0
4.1624,9.8361,0
3.0254,8.4259,0
4.269,7.9805,0
2.5052,7.8213,0
4.7553,9.5586,0
0.48726,7.6925,0
1.9701,6.7867,0
2.1303,7.9221,0
4.0235,8.3389,0
3.05,7.8219,0
4.0558,7.8801,0
2.0412,8.0261,0
5.4774,8.584,0
3.2093,6.9892,0
0.70751,7.8047,0
4.4286,8.7453,0
4.3784,6.1286,0
3.3218,8.1868,0
2.2339,8.3168,0
2.1602,9.2857,0
3.866,8.9276,0
2.9011,9.261,0
2.2211,6.9672,0
3.8516,8.4581,0
2.6598,8.1612,0
1.6398,8.7787,0
2.7554,8.5552,0
3.1971,7.056,0
5.6785,7.9705,0
4.7136,7.2432,0
4.2454,10.074,0
4.7012,7.5789,0
3.0682,6.6088,0
5.0381,9.7317,0
3.9671,6.7916,0
5.6997,7.7964,0
3.1125,5.8004,0
3.8992,7.7856,0
0.86664,8.8479,0
2.0646,8.1666,0
0.51219,5.5747,0
1.4271,8.2364,0
0.4569,5.9768,0
3.9077,7.8693,0
6.235,9.0447,0
7.7838,7.6466,0
3.8959,8.3517,0
0.56414,9.8538,0
2.5942,7.2967,0
5.4748,8.5935,0
0.998,8.9248,0
3.0215,5.789,0
3.8444,7.428,0
4.7981,9.5862,0
3.5673,7.5603,0
3.8814,6.8221,0
0.8058,8.4234,0
0.69966,6.4879,0
2.3261,7.0187,0
2.6249,7.7077,0
4.2041,8.4424,0
4.4772,9.3209,0
1.8007,7.326,0
2.2959,7.9996,0
1.7963,7.6151,0
2.8336,6.778,0
5.0641,9.2982,0
2.7898,7.0825,0
2.8831,7.6375,0
4.7659,6.789,0
5.4652,7.9144,0
6.7219,7.1967,0
1.9572,7.1393,0
3.0575,8.4309,0
0.54589,5.9777,0
2.6738,6.4153,0
3.2083,9.105,0
5.3723,8.7678,0
0.966,7.3299,0
2.3553,8.4912,0
4.6702,8.4671,0
1.8053,7.1147,0
3.2454,8.113,0
2.2041,7.173,0
1.7965,8.0211,0
1.5557,8.1318,0
5.4432,9.0643,0
2.9241,7.69,0
2.9844,6.8453,0
1.84,7.0732,0
2.1464,7.6421,0
1.8415,9.4389,0
2.1425,7.8853,0
3.8896,8.271,0
2.4336,8.3668,0
5.4988,6.7989,0
4.7884,8.9461,0
0.54183,7.8433,0
4.3573,8.279,0
2.7168,8.8296,0
2.9521,6.9627,0
0.94803,7.9203,0
1.3026,8.1552,0
5.3115,9.8532,0
2.552,11.281,0
2.4404,6.7976,0
2.0888,7.6982,0
0.84764,7.4019,0
2.1143,7.3252,0
2.3732,9.1704,0
2.9052,7.7023,0
4.7161,8.3026,0
1.0029,6.9423,0
2.9334,7.9517,0
0.57123,9.115,0
4.3264,7.7682,0
2.0539,6.3214,0
2.2578,7.4702,0
0.96403,7.43,0
3.4769,5.7823,0
-0.5139,8.2803,0
3.2433,7.2066,0
2.6901,7.9909,0
4.6401,8.8215,0
3.5031,8.2752,0
3.852,9.3515,0
4.2307,7.2524,0
2.7696,8.4238,0
0.95806,7.9162,0
3.0656,7.4226,0
2.3973,6.8551,0
2.5555,8.2943,0
5.4765,9.1655,0
1.033,9.0764,0
3.8545,8.4332,0
1.3352,7.6604,0
3.4428,8.1493,0
2.3878,9.5955,0
2.1976,8.2484,0
2.2149,7.8095,0
1.2322,6.7453,0
2.1358,9.3825,0
4.7004,5.9482,0
4.2159,6.7868,0
3.4057,6.169,0
-0.12558,9.5748,0
2.427,7.9051,0
4.2059,7.343,0
3.844,8.3847,0
1.6626,6.8082,0
3.041,7.6272,0
5.4787,10.056,0
3.7159,6.7861,0
0.80428,6.5733,0
2.8356,8.0792,0
2.6433,9.2005,0
1.9298,6.8265,0
3.6404,8.5388,0
3.4401,7.1928,0
4.5549,7.9555,0
2.6138,7.9902,0
2.6778,8.3321,0
2.2399,8.3723,0
2.46,8.6838,0
3.5184,8.0902,0
3.8678,8.4809,0
2.8819,6.8947,0
3.2029,6.3814,0
3.8429,10.057,0
3.5254,6.404,0
-1.3104,8.7308,0
2.6478,9.8953,0
1.1347,9.8723,0
3.516,6.8077,0
2.7237,7.9477,0
4.238,6.7787,0
3.6555,7.7535,0
5.4305,7.7737,0
5.5018,7.4008,0
