@relation Circle

@attribute x0 numeric
@attribute x1 numeric
@attribute class {1,-1}

@data
0.430972,-0.744823,-1
0.290676,0.904059,-1
0.845983,0.480046,-1
-0.705958,0.609227,-1
-0.014015,-0.766926,-1
-0.919681,-0.132677,-1
-0.781567,-0.435882,-1
0.690836,-0.197704,-1
-0.15929,-0.368146,-1
0.977384,0.84649,-1
0.314797,-0.268803,-1
0.109886,0.747964,-1
0.674177,0.959666,-1
0.22422,0.082133,1
0.745492,0.617763,-1
-0.19168,-0.051684,1
0.527546,0.635235,-1
0.534729,0.321606,-1
-0.617194,-0.026403,-1
-0.066692,0.937656,-1
0.378481,-0.557801,-1
0.243661,0.524406,-1
0.786898,-0.026951,-1
0.466914,0.813688,-1
-0.81202,-0.365663,-1
-0.8241,0.804195,-1
0.451821,0.493641,-1
-0.007502,-0.103033,1
-0.781941,0.098168,-1
-0.397631,0.249996,-1
-0.633191,0.76567,-1
-0.550455,-0.075354,-1
-0.760568,0.140924,-1
-0.576532,-0.391925,-1
-0.617077,0.039688,-1
0.150326,0.572221,-1
0.095618,-0.690559,-1
0.138,-0.811447,-1
0.852247,-0.531808,-1
-0.081956,0.127131,1
0.07407,0.239,1
0.030405,0.39617,1
-0.805057,-0.909163,-1
0.450253,-0.98007,-1
-0.19307,-0.577292,-1
-0.211579,-0.739166,-1
0.271366,-0.490981,-1
-0.881992,-0.486598,-1
-0.13787,0.818939,-1
0.819136,0.182827,-1
0.645495,-0.7192,-1
-0.799648,-0.42147,-1
-0.966792,-0.942784,-1
0.172818,-0.007245,1
-0.646206,0.398609,-1
0.777264,-0.676785,-1
-0.003227,-0.355418,1
-0.108878,-0.263134,1
-0.999714,0.206522,-1
0.478345,-0.854671,-1
0.934666,-0.973118,-1
0.146495,0.749276,-1
-0.579737,0.971984,-1
0.67579,-0.254495,-1
0.618759,0.323317,-1
-0.986212,0.634498,-1
0.504568,0.224507,-1
-0.853845,-0.754607,-1
0.096406,0.165612,1
-0.840417,0.224181,-1
-0.691184,0.512339,-1
0.892101,0.08862,-1
0.311884,0.132289,1
-0.095844,0.371305,1
0.366386,0.990261,-1
-0.331509,0.016213,1
0.039998,0.888394,-1
0.808113,0.032021,-1
0.034969,0.776921,-1
0.722438,0.888468,-1
0.520271,0.311328,-1
-0.528299,0.465751,-1
-0.404923,-0.58169,-1
-0.554755,-0.107745,-1
-0.298154,0.18997,1
-0.96153,0.579826,-1
-0.769663,0.10106,-1
0.269943,-0.982076,-1
0.773282,-0.943343,-1
0.957618,-0.918653,-1
-0.347299,0.684565,-1
0.85525,0.474103,-1
-0.954748,0.858794,-1
-0.333725,0.797409,-1
0.076924,-0.770239,-1
-0.51986,-0.344536,-1
-0.923418,0.349725,-1
0.029052,0.080274,1
-0.371947,0.589599,-1
-0.953111,0.19015,-1
0.501269,0.732838,-1
-0.091567,-0.103189,1
-0.330447,-0.642165,-1
0.664726,0.876312,-1
0.627765,0.024921,-1
0.996759,0.241146,-1
-0.902561,0.43951,-1
0.907095,0.864033,-1
-0.943262,0.259164,-1
0.798426,-0.620011,-1
0.514908,0.018838,-1
0.679568,0.931561,-1
-0.07944,-0.821,-1
-0.611495,-0.472882,-1
-0.652036,-0.726098,-1
0.314798,-0.790499,-1
-0.156774,0.303491,1
0.926871,-0.640967,-1
0.894908,-0.768624,-1
-0.147098,-0.096455,1
0.989032,0.382226,-1
0.258317,-0.719005,-1
0.916416,0.037311,-1
-0.762847,-0.354223,-1
-0.494801,0.20977,-1
-0.621367,-0.345212,-1
-0.933923,0.698322,-1
0.332909,-0.2175,1
-0.816053,-0.829627,-1
-0.34427,0.135762,1
-0.118841,-0.054319,1
-0.527099,-0.683123,-1
0.643732,0.10975,-1
0.710965,-0.763793,-1
-0.463241,0.175236,-1
-0.510669,0.679854,-1
-0.25038,0.695567,-1
0.936087,0.68295,-1
0.60349,0.798578,-1
-0.522832,0.551679,-1
-0.729792,0.482552,-1
0.972004,0.995459,-1
0.100917,0.999247,-1
-0.537316,-0.935652,-1
0.943701,-0.108315,-1
0.647884,0.96473,-1
0.679525,0.128908,-1
0.504945,-0.53426,-1
0.675493,-0.964236,-1
-0.6408,-0.672491,-1
0.920711,-0.524879,-1
0.678258,0.282325,-1
-0.49096,0.226616,-1
0.778855,0.320453,-1
0.915041,-0.488558,-1
-0.51815,0.408436,-1
-0.806075,0.407373,-1
0.176348,-0.676513,-1
0.371036,0.033374,1
-0.68256,0.890915,-1
-0.661804,-0.924259,-1
0.700966,0.165476,-1
-0.681006,0.902279,-1
-0.597169,0.808305,-1
-0.70595,-0.190615,-1
0.27301,-0.10432,1
0.443904,0.354759,-1
0.108147,-0.084403,1
0.882025,-0.724652,-1
-0.496651,-0.581985,-1
-0.945212,-0.223392,-1
0.716926,-0.127811,-1
0.325154,0.778267,-1
0.123217,0.483695,-1
0.093869,-0.739918,-1
-0.896997,-0.866026,-1
-0.96501,0.985388,-1
-0.846509,0.159814,-1
0.316214,-0.63086,-1
-0.992748,0.674061,-1
-0.335784,-0.529853,-1
0.930158,-0.239229,-1
0.906975,0.982661,-1
0.200332,0.697595,-1
0.09318,-0.332817,1
-0.166997,-0.087267,1
-0.33728,-0.37636,-1
0.130557,-0.070652,1
-0.738449,0.759692,-1
-0.670481,-0.408143,-1
-0.019701,-0.791797,-1
-0.45382,0.527819,-1
-0.049443,-0.346616,1
0.998126,-0.491937,-1
0.030334,0.781349,-1
-0.127063,0.910986,-1
0.718714,-0.046462,-1
-0.106985,-0.606105,-1
-0.287903,-0.413199,-1
0.702765,0.070624,-1
-0.698633,0.494361,-1
0.641156,0.031524,-1
0.689903,-0.484136,-1
-0.219964,0.661592,-1
-0.753544,-0.792776,-1
-0.051317,0.243056,1
0.705764,-0.501881,-1
0.177308,0.333473,1
0.718956,-0.316093,-1
0.046295,-0.73466,-1
-0.92706,0.936955,-1
-0.08814,0.815445,-1
0.967751,-0.034749,-1
-0.876666,-0.989023,-1
-0.074736,-0.244064,1
0.117615,-0.395684,-1
-0.583441,-0.858893,-1
0.950387,0.091726,-1
0.963373,-0.153032,-1
0.301845,0.295291,-1
-0.740439,-0.501571,-1
0.280458,-0.489945,-1
-0.922486,0.729247,-1
-0.849078,0.436758,-1
0.791377,0.361451,-1
0.264615,0.395675,-1
-0.174846,-0.703657,-1
-0.022906,0.106961,1
0.561445,0.925073,-1
-0.297054,0.333493,-1
0.671842,0.572278,-1
0.107508,-0.014689,1
0.349766,0.188634,1
-0.712189,0.332849,-1
0.885867,0.965253,-1
0.954918,0.242695,-1
-0.137795,-0.599301,-1
-0.560441,0.264887,-1
-0.05974,-0.785423,-1
0.614331,0.594291,-1
-0.504762,0.016059,-1
0.71605,0.823801,-1
0.413153,0.616448,-1
0.543437,0.834462,-1
0.750135,-0.190087,-1
0.816931,-0.652718,-1
0.806163,0.90044,-1
-0.901784,0.325519,-1
-0.723121,0.264664,-1
0.536555,0.114115,-1
0.359694,0.385144,-1
0.426177,0.55728,-1
-0.85919,0.794614,-1
-0.687857,-0.204768,-1
0.533094,-0.340642,-1
0.388107,0.071784,1
-0.923643,0.785273,-1
0.659183,-0.115229,-1
-0.1587,-0.045588,1
0.133207,-0.282534,1
0.962199,0.250992,-1
-0.682263,-0.933834,-1
-0.933457,0.042977,-1
0.702743,0.688277,-1
-0.958621,0.793172,-1
-0.432221,-0.99525,-1
0.867546,0.665442,-1
-0.037141,0.981302,-1
0.699367,-0.697826,-1
0.459605,-0.373542,-1
-0.190063,0.330089,1
-0.261531,0.550289,-1
-0.345281,-0.052678,1
-0.954465,-0.019779,-1
-0.211715,-0.102854,1
0.553339,0.87767,-1
-0.210306,-0.383787,-1
-0.342443,-0.04417,1
0.644556,0.032396,-1
0.091899,0.331532,1
0.247234,0.311708,1
-0.212913,0.642728,-1
0.878748,0.753526,-1
0.590099,-0.852053,-1
-0.740483,0.727181,-1
-0.079137,-0.16847,1
0.716358,-0.860155,-1
0.908063,0.032457,-1
0.705913,0.98635,-1
-0.470463,-0.847144,-1
-0.062185,-0.547787,-1
0.248855,-0.094518,1
-0.497664,-0.625519,-1
-0.856545,-0.637488,-1
0.071614,0.025533,1
-0.436223,-0.258576,-1
0.122028,0.095432,1
-0.903603,-0.736025,-1
-0.25551,-0.197663,1
0.774369,0.008102,-1
-0.758359,-0.01509,-1
0.562712,0.226381,-1
-0.042136,-0.114682,1
-0.989753,-0.748781,-1
0.987003,0.445096,-1
-0.490113,0.373143,-1
-0.296102,-0.693946,-1
0.754927,0.362134,-1
-0.224269,-0.68053,-1
0.299572,-0.060241,1
-0.294352,0.209802,1
-0.294401,0.153666,1
-0.864425,0.063363,-1
0.146755,0.873866,-1
-0.659174,0.053264,-1
-0.572538,0.695553,-1
-0.62873,0.314391,-1
0.145641,0.329915,1
0.748248,-0.261217,-1
-0.563484,0.063847,-1
-0.621491,0.884709,-1
0.116969,0.745973,-1
-0.001721,0.315154,1
-0.103125,-0.97023,-1
-0.593159,-0.826712,-1
0.16871,0.257821,1
-0.746315,-0.709444,-1
-0.82308,0.288282,-1
0.910449,-0.68463,-1
-0.608573,-0.480478,-1
-0.956465,-0.78913,-1
-0.666721,-0.47429,-1
0.733498,-0.90459,-1
0.688544,0.313774,-1
0.472492,-0.357261,-1
-0.487227,0.382589,-1
0.900046,0.264216,-1
0.681452,0.392452,-1
0.175801,-0.551753,-1
-0.227667,-0.975427,-1
-0.01666,0.821752,-1
-0.789574,0.680804,-1
0.621116,-0.491781,-1
0.183117,-0.42737,-1
-0.256975,-0.884722,-1
-0.385258,0.711838,-1
0.625742,-0.193703,-1
-0.844805,0.12423,-1
-0.366976,-0.49812,-1
0.083594,0.970975,-1
-0.315863,-0.256518,-1
-0.82629,0.05653,-1
0.377314,-0.952132,-1
-0.147101,0.924277,-1
0.129863,-0.816849,-1
-0.371672,0.1075,1
0.522639,0.809387,-1
-0.722457,-0.191208,-1
0.278693,-0.273462,1
-0.945831,0.735598,-1
-0.867979,-0.951738,-1
-0.409249,0.361924,-1
-0.163248,0.281317,1
0.4067,-0.551571,-1
0.142146,-0.146582,1
-0.660769,0.959098,-1
0.248799,-0.515146,-1
-0.259566,0.290043,1
0.278165,-0.632703,-1
0.516822,-0.04427,-1
-0.896434,-0.702565,-1
0.493407,-0.675631,-1
0.16075,0.225648,1
-0.168584,-0.968736,-1
0.65155,0.426716,-1
0.499254,-0.683601,-1
-0.080792,0.442637,-1
0.855482,0.768963,-1
-0.489358,0.198446,-1
0.570593,0.695043,-1
-0.3969,0.147003,-1
0.594103,-0.706533,-1
0.517436,-0.298006,-1
0.485786,0.04659,-1
-0.903951,-0.212162,-1
0.239138,-0.452627,-1
0.6353,-0.886288,-1
0.672536,0.474661,-1
-0.408689,0.705117,-1
0.376362,-0.417032,-1
0.651014,0.8856,-1
-0.454377,0.954235,-1
0.012346,-0.089487,1
0.547633,0.721683,-1
0.35483,0.129956,1
0.879191,-0.432157,-1
0.600297,-0.948079,-1
0.307935,-0.318736,-1
-0.049855,-0.284912,1
-0.629765,-0.954981,-1
-0.038746,0.724976,-1
-0.614443,-0.75317,-1
0.039754,0.036926,1
0.516376,0.691336,-1
0.57844,-0.98717,-1
0.047625,-0.069924,1
0.573485,0.052249,-1
0.051403,-0.348824,1
-0.965424,0.705718,-1
0.364371,-0.365563,-1
-0.747057,0.205353,-1
0.605978,-0.485457,-1
0.758811,0.056431,-1
-0.883159,0.484475,-1
0.862333,0.576884,-1
-0.648657,0.215619,-1
0.355604,-0.240098,-1
0.201245,0.359597,-1
0.74285,-0.721147,-1
-0.566139,0.810558,-1
-0.222529,-0.822234,-1
-0.743888,-0.497682,-1
0.506679,0.703127,-1
0.565999,-0.693412,-1
0.834911,0.092367,-1
-0.645609,0.109084,-1
0.296314,-0.405036,-1
0.16146,0.328768,1
-0.82258,-0.942852,-1
0.463475,-0.382081,-1
0.465594,-0.602394,-1
0.738202,-0.506751,-1
0.822807,0.767214,-1
0.222421,-0.401733,-1
-0.723648,0.30964,-1
-0.703189,-0.521637,-1
0.540268,-0.87803,-1
0.292597,0.213262,1
-0.735887,0.895277,-1
-0.715539,0.745012,-1
0.514045,0.944333,-1
0.59875,0.529973,-1
0.68201,0.466542,-1
-0.499419,0.093447,-1
-0.091655,0.948555,-1
0.661637,0.585698,-1
-0.271054,0.023616,1
0.738974,0.890717,-1
-0.11011,0.162996,1
-0.971467,0.631774,-1
-0.713467,-0.883357,-1
-0.555286,-0.62454,-1
0.78401,-0.645828,-1
-0.193379,-0.578558,-1
-0.150219,0.87257,-1
-0.065362,-0.097856,1
0.300666,0.756624,-1
0.704943,-0.281463,-1
-0.038937,-0.790803,-1
-0.523159,0.474632,-1
-0.622253,-0.191429,-1
-0.965704,-0.971533,-1
0.99708,-0.642682,-1
0.542637,-0.720204,-1
-0.994999,-0.037352,-1
0.218745,0.330547,1
-0.602135,0.139769,-1
0.902841,0.936139,-1
0.6654,0.346694,-1
0.024288,-0.710652,-1
-0.648855,-0.971956,-1
0.435016,-0.089645,-1
0.303466,0.730607,-1
-0.125328,0.998533,-1
-0.36352,0.348389,-1
-0.491759,0.637494,-1
-0.633007,-0.472282,-1
0.145292,-0.624106,-1
-0.07523,0.307923,1
0.498189,0.544491,-1
-0.768936,0.659673,-1
0.617734,0.21375,-1
0.844237,0.29911,-1
0.085163,0.196466,1
-0.761618,-0.837745,-1
-0.848061,-0.388065,-1
-0.547299,-0.529714,-1
0.304514,0.707801,-1
-0.848239,-0.680261,-1
-0.107287,0.204165,1
0.920067,0.585763,-1
-0.426321,-0.123484,-1
0.911211,-0.181097,-1
0.65782,0.7425,-1
0.056511,0.820127,-1
0.818215,-0.015703,-1
0.643609,-0.865085,-1
0.111284,-0.338208,1
-0.865367,-0.010632,-1
0.406711,-0.974956,-1
0.921638,0.51839,-1
0.618365,-0.957004,-1
0.983621,-0.787701,-1
0.220576,-0.495713,-1
0.88413,-0.938424,-1
0.390696,-0.215591,-1
-0.647021,0.331528,-1
-0.516222,-0.756587,-1
-0.219076,-0.203278,1
-0.054764,0.546611,-1
-0.017625,-0.838784,-1
-0.985136,0.795057,-1
-0.157183,-0.960699,-1
-0.337859,0.008124,1
-0.468378,0.258853,-1
-0.543342,-0.576703,-1
-0.67247,-0.23659,-1
-0.586046,0.237616,-1
0.324716,0.799603,-1
0.202886,0.45899,-1
-0.389888,0.263042,-1
-0.614172,-0.050542,-1
0.563206,0.702678,-1
0.525361,0.549568,-1
0.699977,-0.825901,-1
0.387903,0.183398,-1
0.96722,0.788336,-1
-0.157461,-0.459116,-1
-0.580552,0.631863,-1
0.037792,-0.681322,-1
-0.23963,-0.269807,1
0.948562,0.948707,-1
0.625415,-0.195101,-1
0.705381,-0.430236,-1
-0.572547,0.337183,-1
0.150339,0.971711,-1
0.780112,-0.743424,-1
0.721328,0.333503,-1
-0.174082,-0.01085,1
-0.198415,0.610224,-1
0.284705,0.643965,-1
0.615574,-0.633132,-1
-0.252137,-0.764433,-1
0.576034,0.406038,-1
-0.323585,0.848407,-1
-0.459535,0.875505,-1
-0.955242,0.417293,-1
-0.259776,-0.586125,-1
-0.882315,0.857726,-1
0.040326,0.021634,1
0.770401,-0.796536,-1
-0.247292,-0.682673,-1
0.311505,-0.706486,-1
-0.367015,0.201955,-1
-0.877989,0.668569,-1
0.66708,0.047635,-1
-0.097712,0.466642,-1
-0.008917,0.61565,-1
-0.963668,0.440175,-1
-0.970286,-0.761822,-1
0.341379,-0.770896,-1
0.765906,-0.0745,-1
-0.987341,-0.129127,-1
-0.704537,0.438521,-1
0.4418,0.855568,-1
0.170768,-0.691272,-1
0.409132,0.104333,-1
-0.369811,0.421643,-1
-0.489121,0.623006,-1
0.323581,-0.212633,1
0.372403,0.095504,1
-0.856329,0.87841,-1
-0.863368,-0.223526,-1
0.558128,-0.496598,-1
-0.343796,-0.972366,-1
0.964483,-0.286565,-1
0.540508,-0.656883,-1
-0.440341,0.63451,-1
0.710312,0.793393,-1
0.5068,-0.816114,-1
0.605538,0.893274,-1
-0.598775,0.217548,-1
-0.833418,-0.624073,-1
0.491927,-0.105608,-1
0.472616,0.01387,-1
-0.887114,-0.247771,-1
0.060183,0.624714,-1
0.890658,0.932943,-1
0.312206,0.870881,-1
-0.378708,0.193687,-1
-0.191453,0.907765,-1
-0.48398,-0.280705,-1
-0.185272,-0.767152,-1
-0.693145,-0.690362,-1
0.90705,0.664687,-1
-0.293165,0.296032,-1
-0.38449,-0.655291,-1
0.154845,-0.384047,-1
0.648005,-0.062337,-1
0.09188,0.645022,-1
0.482498,0.356327,-1
-0.283695,-0.421353,-1
0.455819,0.408898,-1
0.500337,0.761658,-1
-0.587174,0.297898,-1
-0.117714,0.082942,1
0.268765,-0.089334,1
-0.161467,-0.491277,-1
-0.303951,0.271975,-1
0.867738,-0.06176,-1
0.175207,-0.770374,-1
0.499134,-0.62856,-1
0.905154,-0.712113,-1
0.404154,-0.885794,-1
0.123962,-0.37503,1
0.558372,-0.85006,-1
-0.206377,-0.990232,-1
-0.07565,-0.985365,-1
0.591688,0.326649,-1
-0.427659,-0.54126,-1
0.649884,0.232936,-1
0.360006,-0.90495,-1
0.707304,-0.562489,-1
0.743219,-0.018158,-1
-0.095049,-0.157356,1
0.84691,0.159535,-1
0.333442,0.816835,-1
0.775355,0.643386,-1
0.815819,-0.426528,-1
0.05281,0.235502,1
-0.604927,-0.67364,-1
-0.596816,-0.336867,-1
0.205216,0.024302,1
0.567794,0.236043,-1
0.424297,-0.888697,-1
0.833194,0.980988,-1
0.686863,0.149779,-1
-0.034501,-0.671109,-1
-0.414339,0.481348,-1
0.495351,-0.22032,-1
-0.333547,0.131286,1
0.459068,-0.891889,-1
-0.827674,0.095717,-1
-0.393878,0.15586,-1
0.692812,-0.859877,-1
0.354102,0.669819,-1
0.913362,-0.131481,-1
-0.635588,0.433804,-1
-0.319579,-0.242363,-1
-0.213687,0.420122,-1
-0.240537,0.144167,1
-0.702033,-0.228861,-1
-0.515802,0.173882,-1
0.820421,0.569884,-1
0.479083,-0.014984,-1
-0.610061,-0.622081,-1
-0.777156,0.52999,-1
-0.884486,0.570655,-1
0.137332,-0.390182,-1
-0.654401,-0.873234,-1
-0.446751,0.678293,-1
0.514747,-0.055584,-1
-0.756796,0.889946,-1
0.232273,-0.087705,1
0.075882,-0.009602,1
0.021881,0.641089,-1
0.063935,-0.586824,-1
0.25004,-0.777929,-1
0.991808,0.988623,-1
0.553543,0.873049,-1
-0.578947,0.253674,-1
-0.611885,0.81935,-1
0.572561,-0.224178,-1
-0.061557,-0.817536,-1
-0.181599,0.881158,-1
-0.290519,-0.30092,-1
-0.728794,-0.058961,-1
-0.101144,-0.796074,-1
0.134081,0.964758,-1
0.479919,-0.770121,-1
0.092645,-0.178815,1
0.962171,-0.765432,-1
0.060897,0.061322,1
0.330107,0.372526,-1
-0.413651,-0.741552,-1
0.632449,-0.841944,-1
-0.385785,-0.115147,-1
0.763946,-0.385883,-1
-0.661676,-0.525295,-1
-0.093041,0.470365,-1
-0.725669,-0.053592,-1
-0.875978,-0.648735,-1
0.336885,0.59636,-1
0.445621,-0.737253,-1
-0.741638,0.152216,-1
0.413286,-0.383573,-1
0.486737,-0.996659,-1
-0.371846,0.328888,-1
-0.946966,-0.669458,-1
-0.838397,-0.914517,-1
-0.930015,-0.950642,-1
-0.424776,-0.633721,-1
-0.97215,0.250838,-1
0.474202,0.779528,-1
0.187891,-0.091771,1
0.652316,-0.489347,-1
0.786995,0.602693,-1
-0.230922,0.737153,-1
0.622013,-0.208518,-1
0.052686,0.074021,1
0.379712,-0.935451,-1
-0.415094,0.1678,-1
-0.279631,0.009898,1
0.361934,0.442695,-1
0.393065,0.676421,-1
0.120596,-0.369548,1
0.945752,0.410538,-1
0.673467,-0.207594,-1
-0.217538,0.952133,-1
-0.701697,-0.24848,-1
-0.902323,0.83527,-1
0.389626,-0.863316,-1
-0.041536,-0.34019,1
-0.828144,-0.903556,-1
-0.894452,-0.043259,-1
-0.005279,-0.25647,1
-0.358615,-0.390669,-1
0.622275,0.606013,-1
-0.803652,0.971659,-1
0.223459,-0.699842,-1
-0.431755,-0.41704,-1
-0.378167,-0.673297,-1
0.528124,0.098807,-1
0.90302,-0.231091,-1
0.214643,0.056623,1
0.362815,-0.737525,-1
0.570067,-0.826942,-1
0.338335,-0.515978,-1
0.23001,-0.100575,1
-0.199338,-0.90848,-1
0.830017,0.384456,-1
0.371019,-0.896128,-1
0.904983,0.093407,-1
0.332223,-0.331139,-1
-0.108226,-0.747677,-1
-0.833686,0.081318,-1
-0.863474,-0.202033,-1
-0.074595,0.637723,-1
0.813061,-0.082189,-1
0.825736,0.986303,-1
0.675603,0.854352,-1
-0.737521,-0.794295,-1
-0.376443,-0.203671,-1
-0.321173,-0.212167,1
-0.564146,0.647358,-1
-0.341343,0.841872,-1
0.876314,-0.558278,-1
-0.608454,0.67221,-1
0.568021,-0.02478,-1
-0.409042,0.032076,-1
0.366132,-0.222549,-1
-0.062374,-0.862362,-1
0.662799,0.224264,-1
0.34164,-0.85732,-1
-0.411406,0.422846,-1
-0.747975,0.276134,-1
-0.338252,0.99407,-1
-0.875622,0.475518,-1
0.333252,-0.074326,1
0.356488,-0.464092,-1
0.132927,-0.579314,-1
0.122399,-0.029331,1
-0.658986,0.839443,-1
0.973314,-0.237871,-1
-0.625755,0.477732,-1
-0.689799,0.359941,-1
-0.279751,-0.205979,1
-0.178024,0.518715,-1
0.384688,-0.464983,-1
0.385583,0.615359,-1
-0.815167,0.084612,-1
0.976399,-0.33055,-1
-0.372372,-0.389477,-1
-0.003007,0.253262,1
0.685017,0.426012,-1
-0.064498,0.437585,-1
0.308848,-0.236734,1
0.688397,0.938366,-1
-0.387968,-0.357464,-1
-0.924759,0.126452,-1
0.491282,0.963285,-1
0.390771,-0.83432,-1
0.487316,0.339032,-1
-0.254129,-0.632867,-1
-0.570731,0.600085,-1
-0.893484,0.790146,-1
-0.803766,0.839244,-1
0.224226,0.712831,-1
0.785938,0.125478,-1
-0.927903,0.921193,-1
0.315242,0.030316,1
-0.073535,-0.858358,-1
0.154159,-0.607678,-1
0.869122,-0.084641,-1
-0.263733,0.002904,1
0.531628,-0.657734,-1
0.119019,0.116789,1
-0.513698,0.74952,-1
0.969162,-0.000384,-1
0.575425,0.800309,-1
0.155403,-0.906353,-1
-0.439421,-0.761267,-1
-0.85029,-0.172671,-1
-0.017481,0.22582,1
-0.831372,-0.364432,-1
-0.447125,0.50082,-1
-0.152657,0.349564,1
0.4263,0.918245,-1
0.827121,0.234218,-1
0.584513,0.938229,-1
-0.883545,0.333621,-1
-0.87869,-0.844184,-1
-0.410957,0.604174,-1
-0.25203,0.080814,1
-0.453975,-0.212569,-1
-0.044142,-0.535783,-1
0.872312,-0.167715,-1
-0.890752,0.315842,-1
-0.527741,0.191245,-1
-0.101241,0.818173,-1
0.411792,0.252403,-1
0.752322,-0.147744,-1
0.577468,-0.443064,-1
0.986113,-0.181456,-1
0.988253,-0.118694,-1
-0.250905,0.829856,-1
0.647704,0.481022,-1
-0.472897,-0.297209,-1
-0.622903,-0.028199,-1
-0.397179,-0.390696,-1
-0.825044,0.548234,-1
0.586251,-0.17953,-1
-0.660449,0.581485,-1
0.814354,-0.554771,-1
-0.915285,-0.52799,-1
0.845892,0.490608,-1
-0.487262,0.825406,-1
0.836231,-0.057915,-1
0.827609,0.873358,-1
-0.843161,0.490828,-1
0.20658,-0.629963,-1
0.187283,-0.857159,-1
0.165804,0.056311,1
-0.649628,0.133402,-1
0.770739,0.8347,-1
0.744768,-0.73513,-1
-0.526511,-0.036381,-1
-0.557716,-0.803544,-1
0.070439,0.664623,-1
0.88288,-0.798985,-1
0.004501,0.248851,1
0.65337,-0.202158,-1
-0.481041,-0.91566,-1
-0.898925,-0.373872,-1
-0.40499,-0.612477,-1
0.720748,0.874071,-1
0.365887,-0.409647,-1
-0.02153,-0.790928,-1
-0.662977,0.056739,-1
-0.978943,0.880796,-1
-0.036664,-0.218841,1
0.500883,0.569798,-1
-0.969619,-0.068626,-1
-0.150745,0.117817,1
0.67079,0.159976,-1
0.281008,0.495698,-1
-0.105637,-0.758947,-1
-0.363422,-0.776416,-1
-0.685834,-0.05784,-1
-0.754063,0.091003,-1
-0.48175,-0.948182,-1
0.381545,0.450024,-1
-0.070969,-0.278383,1
-0.096678,-0.981362,-1
-0.386142,0.771854,-1
0.671833,0.38511,-1
-0.175452,0.031368,1
0.68832,0.656351,-1
0.938962,0.305443,-1
-0.800036,0.376593,-1
0.454142,0.942537,-1
-0.111687,0.124657,1
-0.25385,-0.70882,-1
-0.659846,-0.80779,-1
0.670042,-0.395321,-1
0.23514,0.963787,-1
-0.306503,-0.390222,-1
-0.033844,-0.334899,1
0.053875,0.142077,1
0.87716,0.264316,-1
-0.010262,0.689753,-1
0.98647,-0.716003,-1
0.920695,0.684852,-1
0.552836,-0.968661,-1
0.998738,0.582416,-1
-0.589033,-0.284615,-1
0.243521,-0.925684,-1
0.802393,-0.104387,-1
-0.615467,-0.900682,-1
-0.476747,-0.567752,-1
-0.684012,-0.586435,-1
0.60174,-0.412048,-1
-0.610592,0.57658,-1
-0.7378,-0.548533,-1
0.580167,0.898149,-1
0.355054,0.867552,-1
0.044586,0.403328,-1
0.634453,0.073319,-1
0.391055,-0.059944,1
-0.9694,0.599068,-1
0.898997,-0.81649,-1
0.65617,0.903379,-1
0.098583,0.967442,-1
0.511374,0.698449,-1
0.894224,-0.19467,-1
-0.404785,0.911084,-1
0.066287,0.710716,-1
-0.945779,-0.427205,-1
0.014335,-0.179723,1
-0.81169,-0.92064,-1
-0.855162,-0.341785,-1
-0.456342,0.316989,-1
0.238905,0.51652,-1
0.187063,0.693344,-1
-0.496518,-0.411625,-1
0.848444,0.66463,-1
0.981888,-0.912219,-1
0.601125,-0.557379,-1
-0.72187,-0.776723,-1
-0.533902,0.921682,-1
-0.737526,-0.41509,-1
0.097424,0.182134,1
0.649854,-0.175152,-1
0.597765,-0.47852,-1
0.433279,-0.812855,-1
-0.238155,-0.997058,-1
0.430187,-0.072189,-1
0.44715,0.342952,-1
0.989797,-0.550567,-1
-0.481513,-0.755048,-1
0.344639,0.275453,-1
0.542109,-0.213377,-1
-0.587917,0.668016,-1
0.891069,-0.74036,-1
-0.865055,-0.819581,-1
-0.708524,-0.44646,-1
0.14269,-0.256675,1
0.677184,0.12106,-1
-0.168399,0.620433,-1
-0.533037,0.41935,-1
-0.484446,-0.936163,-1
0.070457,-0.946004,-1
-0.608825,0.398829,-1
-0.340006,-0.786423,-1
0.746882,0.850254,-1
-0.027193,0.286343,1
-0.646792,-0.373815,-1
0.250498,-0.130556,1
-0.462188,0.682406,-1
0.266913,0.021569,1
-0.735198,-0.225464,-1
0.82331,0.508936,-1
-0.8632,-0.190826,-1
-0.141892,-0.770087,-1
-0.662551,-0.827206,-1
-0.778024,-0.393398,-1
-0.892587,0.76307,-1
0.838724,-0.464315,-1
-0.853171,-0.24769,-1
-0.300086,0.505291,-1
0.419068,-0.490165,-1
0.411925,0.070325,-1
0.124426,0.522175,-1
0.427926,0.044885,-1
0.160658,0.260271,1
-0.149565,0.952002,-1
-0.400988,-0.693456,-1
0.022105,0.815297,-1
-0.814951,-0.371868,-1
-0.770927,0.379748,-1
0.886135,0.622318,-1
-0.81649,0.740957,-1
-0.896429,-0.166482,-1
-0.956201,0.683708,-1
-0.190076,0.067523,1
0.051465,0.280601,1
0.780803,-0.180928,-1
0.708212,0.55153,-1
0.915306,0.535329,-1
-0.18917,0.2348,1
-0.456387,-0.319105,-1
-0.046173,-0.970656,-1
-0.198999,-0.398537,-1
0.210776,-0.44801,-1
0.482506,-0.5433,-1
0.531474,0.315144,-1
0.712424,-0.785072,-1
-0.995786,-0.905168,-1
