@relation HalfMoonWithLabel

@attribute X numeric
@attribute Y numeric
@attribute class {1,2}

@data
-1.630151,-0.479498,2
-1.693295,-0.15133,2
-1.561315,-0.135306,2
-1.754562,-0.154109,2
-1.627315,0.230203,2
-1.651009,-0.14498,2
-1.511823,0.140026,2
-1.823068,0.069912,2
-1.272685,-0.298028,2
-1.503323,-0.408496,2
-1.564796,-0.355281,2
-1.869118,-0.130834,2
-1.683398,0.03811,2
-1.456151,-0.366336,2
-1.531032,-0.42412,2
-1.768928,-0.186251,2
-1.690053,-0.333574,2
-1.759836,-0.359922,2
-1.748462,0.044648,2
-1.406008,-0.232584,2
-1.759657,0.03851,2
-1.549746,-0.091841,2
-1.783275,-0.208553,2
-1.67505,-0.166929,2
-1.574638,-0.070037,2
-1.707639,-0.253581,2
-1.72796,-0.54977,2
-1.25408,0.027042,2
-1.600932,-0.448509,2
-1.683481,0.154189,2
-1.619795,-0.113548,2
-1.602689,-0.285519,2
-1.727043,0.075956,2
-1.243494,-0.26819,2
-1.671514,-0.343856,2
-1.978493,-0.13086,2
-1.607831,0.177812,2
-1.556815,0.324812,2
-1.700944,0.13224,2
-1.752135,-0.345641,2
-1.635424,-0.518585,2
-1.660083,-0.351166,2
-1.683437,0.022966,2
-1.550419,-0.324869,2
-1.456475,-0.330905,2
-1.717292,-0.550025,2
-1.589663,-0.174941,2
-1.524953,-0.133916,2
-1.491771,-0.176675,2
-1.770065,-0.390151,2
-1.544541,-0.098791,2
-1.621091,-0.186905,2
-1.558169,-0.19119,2
-1.767383,-0.474882,2
-1.688021,-0.215081,2
-1.413876,-0.021446,2
-1.512344,-0.199342,2
-1.709265,-0.324146,2
-1.478558,-0.517076,2
-1.68851,-0.435983,2
-1.675396,-0.269185,2
-1.408369,-0.540496,2
-1.656698,-0.183845,2
-1.748816,-0.163295,2
-1.622491,-0.278348,2
-1.645178,-0.161811,2
-1.639896,-0.164769,2
-1.532813,-0.070887,2
-1.70633,-0.414705,2
-1.66627,-0.278098,2
-1.750751,-0.11263,2
-1.603049,-0.494396,2
-1.832032,-0.059615,2
-1.613794,-0.049839,2
-1.661897,-0.152095,2
-1.240716,-0.521305,2
-1.408728,0.143231,2
-1.820584,-0.420108,2
-1.480795,-0.062492,2
-1.710695,-0.328699,2
-1.880695,-0.040441,2
-1.678643,-0.103993,2
-1.699711,0.161312,2
-1.75751,-0.089614,2
-1.738529,-0.226753,2
-1.649705,0.027714,2
-1.807069,-0.25475,2
-1.582289,-0.192036,2
-1.802325,-0.581385,2
-1.689781,-0.623659,2
-1.548612,-0.018968,2
-1.668587,-0.31905,2
-1.317991,-0.353993,2
-1.743015,-0.27386,2
-1.523012,-0.305241,2
-1.297404,-0.396624,2
-1.467511,-0.183871,2
-1.856539,-0.283028,2
-1.454946,-0.028906,2
-1.475296,-0.268118,2
-1.707598,0.112365,2
-1.567522,-0.292889,2
-1.639699,-0.437623,2
-1.673109,-0.455203,2
-1.525184,-0.170346,2
-1.643259,-0.332056,2
-1.630137,-0.247431,2
-1.876654,-0.351821,2
-1.651934,-0.756713,2
-1.692793,-0.036118,2
-1.755306,-0.315569,2
-1.622013,-0.59054,2
-1.610217,-0.462216,2
-1.385152,-0.170707,2
-1.560381,-0.432952,2
-1.665115,0.002896,2
-1.702223,-0.292311,2
-1.463906,0.01974,2
-1.737769,-0.220709,2
-1.970644,-0.049847,2
-1.72469,-0.586243,2
-1.775931,-0.442499,2
-1.637395,0.049871,2
-1.683813,-0.19482,2
-1.614316,-0.227144,2
-1.778169,-0.136436,2
-1.701762,-0.027269,2
-1.630282,-0.307357,2
-1.603483,-0.478449,2
-1.334938,-0.050056,2
-1.685844,-0.186183,2
-1.764236,-0.29101,2
-1.703074,-0.023533,2
-1.561754,-0.130728,2
-1.605841,-0.492483,2
-1.492106,-0.236061,2
-1.561834,-0.273078,2
-1.521717,-0.199848,2
-1.444019,-0.110143,2
-1.310878,0.251161,2
-1.600938,0.130216,2
-1.607139,-0.531396,2
-1.593495,-0.333867,2
-1.515949,-0.679016,2
-1.569134,-0.126512,2
-1.613739,-0.540802,2
-1.80952,-0.882653,2
-1.645892,-0.405894,2
-1.775089,-0.064078,2
-1.769175,-0.241625,2
-1.82063,-0.519439,2
-1.662927,-0.257156,2
-1.708897,-0.616514,2
-1.776077,-0.023597,2
-1.567096,-0.519533,2
-1.724117,-0.068222,2
-1.660546,-0.148418,2
-1.705945,-0.125449,2
-1.624418,-0.378658,2
-1.624374,-0.041865,2
-2.04785,0.047687,2
-1.865129,-0.257403,2
-1.516248,-0.467988,2
-1.236398,-0.449894,2
-1.548256,-0.477267,2
-1.499227,-0.434062,2
-1.652857,-0.518024,2
-1.573682,-0.222979,2
-1.572826,-0.505511,2
-1.599631,-0.228661,2
-1.714481,0.135317,2
-1.620276,-0.146076,2
-1.482014,-0.222575,2
-1.59176,-0.577559,2
-1.697317,-0.204732,2
-1.605053,-0.28469,2
-1.641354,-0.207031,2
-1.578671,-0.56729,2
-1.468897,-0.496878,2
-1.667336,-0.320198,2
-1.714118,-0.012044,2
-1.684988,-0.766145,2
-1.647893,-0.5538,2
-1.677556,-0.219285,2
-1.764591,-0.207477,2
-1.686108,-0.791584,2
-1.668285,-0.174095,2
-1.662713,-0.492658,2
-1.776148,-0.641515,2
-1.792222,-0.438321,2
-1.694358,-0.042549,2
-1.705786,-0.245948,2
-1.547385,-0.278893,2
-1.688809,-0.343401,2
-1.609415,-0.412988,2
-1.795407,-0.156243,2
-1.501879,-0.655443,2
-1.591859,-0.387057,2
-1.721347,-0.278195,2
-1.645099,-0.258622,2
-1.839963,-0.420987,2
-1.673589,-0.663519,2
-1.460535,-0.306427,2
-1.79044,0.012872,2
-1.527501,-0.4889,2
-1.755103,-0.567022,2
-1.804255,-0.395417,2
-1.446504,-0.347409,2
-1.653475,-0.118568,2
-1.693891,-0.314281,2
-1.781005,-0.286377,2
-1.370464,-0.283232,2
-1.737681,-0.203682,2
-1.506156,-0.49318,2
-1.762087,-0.140308,2
-1.591181,-0.103712,2
-1.711914,-0.235679,2
-1.549642,-0.361788,2
-1.701106,-0.070406,2
-1.674498,-0.050574,2
-1.448969,-0.254682,2
-1.525623,-0.606215,2
-1.457576,-0.581661,2
-1.52408,-0.102705,2
-1.818363,-0.532565,2
-1.492026,-0.355047,2
-1.787747,-0.486873,2
-1.653258,-0.008682,2
-1.528443,-0.370986,2
-1.673049,0.097688,2
-1.712762,-0.474007,2
-1.710887,-0.197965,2
-1.577748,-0.246806,2
-1.524454,-0.585933,2
-1.681998,-0.111049,2
-1.461424,-0.114806,2
-1.644539,-0.349207,2
-1.941462,-0.317091,2
-1.639048,-0.084301,2
-1.754095,-0.113501,2
-1.364131,-0.679539,2
-1.613017,-0.415156,2
-1.478336,-0.148716,2
-1.484128,-0.574363,2
-1.371639,-0.1424,2
-1.645126,-0.04005,2
-1.573229,-0.200324,2
-1.739951,-0.299966,2
-1.612078,-0.424962,2
-1.365773,-0.495306,2
-1.886946,-0.070474,2
-1.448162,-0.213781,2
-1.941994,-0.433909,2
-1.834947,-0.384804,2
-1.565098,-0.449958,2
-1.490612,-0.732631,2
-1.565919,-0.40226,2
-1.443352,-0.402562,2
-1.548711,-0.400314,2
-1.639732,-0.385926,2
-1.728619,-0.347966,2
-1.480307,-0.652468,2
-1.672478,-0.218477,2
-1.792425,-0.549685,2
-1.731356,-0.421931,2
-1.571203,-0.491064,2
-1.622768,-0.125951,2
-1.596243,-0.299787,2
-1.58658,-0.615936,2
-1.621467,-0.027448,2
-1.555097,-0.489228,2
-1.570767,-0.314609,2
-1.95845,-0.582116,2
-1.628262,-0.195891,2
-1.659498,-0.777668,2
-1.449213,-0.567278,2
-1.775904,-0.356968,2
-1.447089,-0.706652,2
-1.481696,-0.726638,2
-1.619507,-0.385671,2
-1.874345,-0.506675,2
-1.896579,-0.616612,2
-1.390453,-0.240758,2
-1.629423,-0.667294,2
-1.474709,-0.469586,2
-1.65244,-0.335771,2
-1.561131,-0.463704,2
-1.673005,-0.411505,2
-1.701847,0.146436,2
-1.751517,-0.333948,2
-1.442347,-0.579472,2
-1.785493,-0.763935,2
-1.685433,-0.282731,2
-1.741612,-0.41695,2
-1.360584,-0.291627,2
-1.79729,-0.214295,2
-1.386162,-0.183369,2
-1.611933,-0.086915,2
-1.880168,-0.316789,2
-1.334784,-0.80762,2
-1.712649,-0.414089,2
-1.309972,-0.420579,2
-1.429917,-0.489644,2
-1.658545,-0.454957,2
-1.634172,-0.150824,2
-1.708238,-0.328567,2
-1.361693,-0.260238,2
-1.610659,-0.35829,2
-1.577784,-0.247597,2
-1.37495,-0.175706,2
-1.67771,-0.545881,2
-1.653906,-0.568412,2
-1.823466,-0.208166,2
-1.51414,-0.296974,2
-1.502593,-0.605399,2
-1.654265,-0.34366,2
-1.42321,-0.237243,2
-1.693287,-0.315165,2
-1.665071,-0.404572,2
-1.342847,-0.468452,2
-1.79704,-0.069442,2
-1.670674,-0.306274,2
-1.637302,-0.426105,2
-1.540791,-0.405695,2
-1.611658,-0.530061,2
-1.730736,-0.697811,2
-1.408232,-0.387384,2
-1.639863,-0.122389,2
-1.776472,-0.640066,2
-1.551341,-0.183934,2
-1.774391,-0.439086,2
-1.995262,-0.677329,2
-1.676412,-0.441151,2
-1.691211,-0.162789,2
-1.410524,-0.459747,2
-1.597092,-0.529615,2
-1.51828,-0.346601,2
-1.611419,0.011796,2
-1.6107,-0.269775,2
-1.888977,-0.370778,2
-1.91452,-0.478653,2
-1.623757,-0.50387,2
-1.442899,-0.344791,2
-1.659026,-0.5443,2
-1.478797,-0.405699,2
-1.936806,-0.146926,2
-1.588716,-0.494332,2
-1.537011,-0.170622,2
-1.585655,-0.383435,2
-1.682336,-0.611707,2
-1.609531,-0.480157,2
-1.553071,-0.577929,2
-1.791154,-0.264781,2
-1.451692,-0.343584,2
-1.821421,-0.513238,2
-1.800518,-0.342062,2
-1.67474,-0.385917,2
-1.856042,-0.552801,2
-1.754856,-0.418892,2
-1.700117,-0.353708,2
-1.617712,-0.520357,2
-1.793663,-0.274289,2
-1.527067,-0.42412,2
-1.727227,-0.385399,2
-1.604051,-0.682391,2
-1.823878,-0.329,2
-1.509953,-0.549184,2
-1.637148,-0.944028,2
-1.573007,-0.575081,2
-1.503979,-0.644992,2
-1.688488,-0.579361,2
-1.614101,-0.948844,2
-1.496688,-0.681617,2
-1.576609,-0.430899,2
-1.52539,-0.199992,2
-1.314032,-0.634876,2
-1.678956,-0.686667,2
-1.589594,-0.586846,2
-1.601624,-0.497631,2
-1.571835,-0.251176,2
-1.538383,-0.327492,2
-1.554095,-0.781829,2
-1.636036,-0.785688,2
-1.556203,-0.138914,2
-1.533752,-0.411467,2
-1.442883,-0.845844,2
-1.694146,-0.696787,2
-1.605624,-0.578694,2
-1.917583,-0.408309,2
-1.793523,-0.422611,2
-1.823376,-0.4601,2
-1.522592,-0.386372,2
-1.719318,-0.378679,2
-1.80311,-0.94884,2
-1.7225,-0.42792,2
-1.56188,-0.649017,2
-1.550144,-0.497537,2
-1.558896,-0.334781,2
-0.240898,-0.062399,1
-0.051126,-0.197068,1
-0.434584,-0.156851,1
-0.31017,0.144481,1
-0.599143,-0.177096,1
-0.828957,-0.09712,1
-0.666224,0.21879,1
-0.52301,-0.012792,1
-0.500592,0.198639,1
-0.518044,0.113959,1
-0.432042,-0.198569,1
-0.647364,0.130629,1
-0.513437,0.097123,1
-0.716383,0.067608,1
-0.413456,-0.184585,1
-0.530815,-0.170278,1
-0.5459,0.301312,1
-0.516575,-0.022751,1
-0.748119,0.078434,1
-0.513923,0.174242,1
-0.570276,0.363776,1
-0.338446,0.140872,1
-0.63476,-0.20701,1
-0.593949,0.204458,1
-0.365998,0.332786,1
-0.482874,0.329522,1
-0.632638,-0.004768,1
-0.791692,0.054568,1
-0.483511,0.030103,1
-0.577125,0.071332,1
-0.69704,0.372442,1
-0.40843,0.14973,1
-0.564368,0.214697,1
-0.699892,-0.001363,1
-0.467681,-0.210907,1
-0.500216,0.233361,1
-0.333568,-0.022704,1
-0.397308,-0.131905,1
-0.279324,-0.038065,1
-0.719527,0.131411,1
-0.720935,0.095644,1
-0.403375,0.076649,1
-0.412056,0.062695,1
-0.419068,-0.118194,1
-0.733165,0.27374,1
-0.385218,-0.222928,1
-0.519287,0.310063,1
-0.558004,0.176376,1
-0.427644,0.282219,1
-0.359953,-0.037861,1
-0.574855,-0.183781,1
-0.518291,0.421411,1
-0.326197,-0.084573,1
-0.39142,0.096528,1
-0.574457,-0.215336,1
-0.330949,0.306026,1
-0.584763,0.264886,1
-0.494264,-0.271862,1
-0.529014,0.203595,1
-0.359629,-0.180143,1
-0.742074,0.255705,1
-0.451078,-0.021161,1
-0.456799,0.095019,1
-0.554938,-0.04878,1
-0.510011,0.051015,1
-0.630917,0.087951,1
-0.384046,-0.104448,1
-0.401574,0.160828,1
-0.456678,0.10298,1
-0.410288,0.229782,1
-0.792047,-0.016048,1
-0.441977,0.08818,1
-0.489273,0.124929,1
-0.642527,0.179224,1
-0.493429,-0.093082,1
-0.868341,-0.282314,1
-0.614,-0.136453,1
-0.414077,0.485872,1
-0.601704,0.325569,1
-0.243942,0.015673,1
-0.446183,0.509959,1
-0.823661,0.20476,1
-0.509212,-0.100078,1
-0.421324,0.257796,1
-0.5617,-0.0616,1
-0.512487,0.26957,1
-0.4978,0.125571,1
-0.370649,0.237059,1
-0.672821,-0.406081,1
-0.377342,-0.22966,1
-0.710838,0.399904,1
-0.507727,-0.127778,1
-0.482704,0.32732,1
-0.282146,0.454233,1
-0.456115,-0.037989,1
-0.556198,0.368536,1
-0.528108,-0.226668,1
-0.416514,0.020484,1
-0.332061,0.091665,1
-0.568118,-0.188699,1
-0.574608,0.37336,1
-0.60365,0.011307,1
-0.547015,-0.051105,1
-0.561941,0.203816,1
-0.50947,-0.118338,1
-0.453768,0.004902,1
-0.800634,-0.018076,1
-0.536149,-0.248383,1
-0.34951,-0.119728,1
-0.413327,0.064943,1
-0.63697,-0.0961,1
-0.502209,0.194346,1
-0.354325,0.014304,1
-0.60689,-0.101456,1
-0.61814,0.161444,1
-0.571563,-0.217827,1
-0.365337,-0.067452,1
-0.273421,0.27992,1
-0.524663,-0.105073,1
-0.65711,-0.078945,1
-0.416083,-0.089129,1
-0.64201,-0.267463,1
-0.570795,-0.10058,1
-0.515787,-0.299804,1
-0.660596,0.482187,1
-0.385138,-0.274404,1
-0.599486,-0.041572,1
-0.27926,-0.227773,1
-0.435567,-0.082694,1
-0.561436,-0.301815,1
-0.621119,0.369378,1
-0.463879,-0.326896,1
-0.524009,-0.017638,1
-0.417162,-0.080331,1
-0.40578,-0.141273,1
-0.606857,-0.150798,1
-0.515222,0.039471,1
-0.217977,0.057399,1
-0.505325,0.277854,1
-0.715513,-0.079264,1
-0.477669,-0.095594,1
-0.600458,-0.139798,1
-0.387346,-0.006285,1
-0.388252,0.141412,1
-0.73028,0.199107,1
-0.431136,0.014304,1
-0.693776,0.06462,1
-0.674666,-0.140831,1
-0.332937,0.007656,1
-0.401047,-0.071584,1
-0.615216,0.096791,1
-0.642724,-0.054909,1
-0.52919,0.029159,1
-0.43146,-0.033224,1
-0.690446,-0.159295,1
-0.54489,-0.369889,1
-0.577677,-0.02361,1
-0.519609,-0.13653,1
-0.543309,0.050012,1
-0.524624,-0.240962,1
-0.491222,-0.211026,1
-0.662663,-0.389943,1
-0.282412,-0.489262,1
-0.419202,-0.198475,1
-0.507999,-0.325154,1
-0.240554,-0.137444,1
-0.586525,-0.308569,1
-0.648665,0.463549,1
-0.419463,0.229948,1
-0.609556,-0.135344,1
-0.376856,-0.095832,1
-0.481869,-0.11376,1
-0.587514,-0.274438,1
-0.572823,0.059864,1
-0.463368,-0.276155,1
-0.53207,0.016365,1
-0.540588,0.001217,1
-0.495815,-0.387048,1
-0.417245,0.200543,1
-0.448305,0.068148,1
-0.607612,-0.04215,1
-0.590654,-0.419823,1
-0.622069,-0.453044,1
-0.451303,-0.352016,1
-0.378283,0.010963,1
-0.471736,-0.133946,1
-0.474089,-0.04779,1
-0.413632,-0.237855,1
-0.486075,-0.123821,1
-0.728474,-0.410544,1
-0.453266,-0.087604,1
-0.504669,-0.345254,1
-0.71372,0.105262,1
-0.505761,-0.027962,1
-0.551902,-0.37873,1
-0.581021,0.276638,1
-0.357908,-0.281647,1
-0.515672,0.058155,1
-0.546949,-0.077683,1
-0.606116,0.006283,1
-0.514187,-0.231526,1
-0.423929,-0.19652,1
-0.541738,-0.261636,1
-0.233628,-0.346784,1
-0.405753,0.19464,1
-0.319938,-0.226817,1
-0.795066,-0.167128,1
-0.601531,-0.136373,1
-0.494184,0.186109,1
-0.680236,-0.30074,1
-0.586481,0.00321,1
-0.58571,-0.232372,1
-0.497825,0.116394,1
-0.29772,-0.040254,1
-0.474965,0.059813,1
-0.532899,-0.120153,1
-0.657016,-0.165012,1
-0.37645,-0.161832,1
-0.428844,-0.000853,1
-0.685416,0.327936,1
-0.844204,0.296135,1
-0.736847,-0.039918,1
-0.444127,0.013288,1
-0.640028,0.084741,1
-0.699519,-0.253564,1
-0.478056,0.118124,1
-0.80395,-0.120004,1
-0.422949,-0.170155,1
-0.448612,-0.375806,1
-0.540747,-0.103304,1
-0.533294,-0.336286,1
-0.325038,-0.239368,1
-0.533629,-0.33337,1
-0.637906,0.114592,1
-0.443698,-0.575795,1
-0.680313,-0.217249,1
-0.372161,-0.025118,1
-0.721748,-0.19527,1
-0.668099,-0.166142,1
-0.277284,-0.32909,1
-0.51397,-0.063525,1
-0.369853,-0.222205,1
-0.62561,-0.339843,1
-0.475887,0.117754,1
-0.498434,-0.380825,1
-0.527995,0.238508,1
-0.501962,-0.051739,1
-0.482207,-0.10106,1
-0.405602,0.115361,1
-0.548884,0.130591,1
-0.579643,0.047869,1
-0.634005,0.088257,1
-0.459196,-0.608345,1
-0.635153,-0.191135,1
-0.628745,-0.177746,1
-0.741824,0.032785,1
-0.671514,-0.131833,1
-0.526771,-0.225457,1
-0.700359,0.090956,1
-0.434664,-0.04269,1
-0.392751,-0.064103,1
-0.528517,0.269893,1
-0.394928,0.051818,1
-0.421989,0.18891,1
-0.3966,-0.04935,1
-0.367917,-0.023916,1
-0.34682,-0.418246,1
-0.359245,0.242444,1
-0.610964,0.281684,1
-0.521127,-0.609858,1
-0.511447,-0.04728,1
-0.410659,-0.23289,1
-0.443959,-0.331729,1
-0.414282,-0.239313,1
-0.420943,-0.213398,1
-0.512139,-0.656689,1
-0.557903,-0.320321,1
-0.433038,0.208245,1
-0.3142,0.017275,1
-0.434485,-0.08351,1
-0.470344,-0.224929,1
-0.726431,-0.512668,1
-0.507889,-0.449061,1
-0.412377,-0.140491,1
-0.702248,-0.36685,1
-0.196053,-0.0157,1
-0.471615,-0.259256,1
-0.505912,-0.411696,1
-0.473037,-0.067958,1
-0.41216,-0.142706,1
-0.552486,-0.004806,1
-0.488005,0.072343,1
-0.580834,-0.338993,1
-0.660388,-0.070198,1
-0.424204,-0.379992,1
-0.468046,-0.362421,1
-0.65902,-0.384587,1
-0.43767,-0.229482,1
-0.671879,-0.115597,1
-0.554952,-0.187454,1
-0.390906,0.191278,1
-0.700156,-0.513336,1
-0.594769,-0.074232,1
-0.93265,-0.273482,1
-0.56638,-0.152745,1
-0.51629,0.025283,1
-0.657972,0.193807,1
-0.493347,-0.409261,1
-0.635007,-0.324844,1
-0.597825,0.018669,1
-0.418853,-0.330454,1
-0.580766,-0.221771,1
-0.456782,-0.337187,1
-0.233804,-0.072583,1
-0.651581,0.033452,1
-0.669749,0.092983,1
-0.57354,-0.017361,1
-0.276254,0.005867,1
-0.517648,-0.172875,1
-0.428956,-0.271841,1
-0.536511,-0.076072,1
-0.1642,-0.367747,1
-0.390203,-0.138846,1
-0.651169,-0.262214,1
-0.436418,-0.005388,1
-0.343429,-0.03543,1
-0.573858,-0.051564,1
-0.573252,-0.114611,1
-0.334564,-0.187964,1
-0.423649,0.037694,1
-0.585054,0.193428,1
-0.571725,0.101288,1
-0.494492,-0.052529,1
-0.68565,-0.379584,1
-0.358138,-0.408776,1
-0.362424,0.242784,1
-0.217557,-0.377633,1
-0.566518,0.046977,1
-0.530019,-0.308288,1
-0.34375,-0.131978,1
-0.473913,-0.42253,1
-0.510033,-0.310218,1
-0.443193,-0.115771,1
-0.455083,-0.180033,1
-0.436012,-0.120264,1
-0.602226,0.022358,1
-0.450273,0.135096,1
-0.297632,-0.292647,1
-0.487335,-0.098246,1
-0.238029,-0.008763,1
-0.712631,-0.193434,1
-0.482706,-0.269988,1
-0.56411,0.10386,1
-0.629242,-0.162831,1
-0.656794,0.156038,1
-0.645247,-0.08178,1
-0.560269,-0.199814,1
-0.448914,-0.057341,1
-0.583923,0.027986,1
-0.375961,0.166681,1
-0.521047,-0.303409,1
-0.336585,-0.028021,1
-0.488971,-0.454238,1
-0.459072,0.175989,1
-0.59604,0.082042,1
-0.418617,-0.270094,1
-0.326367,-0.037955,1
-0.517676,-0.259804,1
-0.523312,-0.036242,1
-0.724446,0.120368,1
-0.191243,-0.172981,1
-0.467366,-0.316398,1
-0.664173,-0.466509,1
-0.673329,-0.320674,1
-0.568714,0.09158,1
-0.739222,-0.165534,1
-0.513031,0.069954,1
-0.511595,-0.071167,1
-0.354995,-0.701934,1
-0.698794,-0.390997,1
-0.492276,-0.481407,1
-0.472315,-0.080871,1
-0.21171,-0.338232,1
-0.626914,-0.091705,1
-0.479428,-0.331228,1
-0.53465,-0.184283,1
-0.47897,-0.090413,1
-0.632926,-0.396539,1
-0.420564,-0.22382,1
-0.568132,-0.233605,1
-0.439051,0.217192,1
-0.636794,-0.190034,1
-0.581982,-0.629733,1
-0.569222,-0.127625,1
-0.383423,-0.357882,1
-0.604556,0.236421,1
-0.496364,-0.157935,1
-0.57181,0.049778,1
-0.45292,-0.335227,1
-0.392545,-0.444063,1
-0.481314,-0.2727,1
-0.735274,-0.426224,1
-0.90344,-0.497966,1
-0.3818,-0.359782,1
-0.766032,-0.168744,1
-0.529772,-0.308599,1
-0.502758,-0.038133,1
-0.486245,-0.284805,1
-0.506039,-0.100452,1
-0.577647,-0.123766,1
-0.847307,0.226088,1
-0.602714,-0.423342,1
-0.460332,-0.528114,1
-0.308847,-0.487952,1
-0.597504,0.132231,1
-0.378679,-0.354554,1
-0.416704,0.009042,1
-0.417871,-0.078448,1
-0.4274,-0.674247,1
-0.526988,-0.059908,1
-0.473628,-0.030516,1
-0.618332,-0.518181,1
-0.49332,-0.237553,1
-0.555006,0.223474,1
-0.628273,-0.013217,1
-0.335212,-0.153468,1
-0.560327,-0.586991,1
-0.490064,-0.395953,1
-0.515337,-0.098331,1
-0.666117,-0.443765,1
-0.625347,0.156322,1
-0.483242,-0.139378,1
-0.636303,0.070711,1
-0.637928,-0.478372,1
-0.451997,-0.00427,1
-0.451111,-0.163928,1
-0.344711,-0.588853,1
-0.455687,-0.207516,1
-0.075793,0.017513,1
-0.402771,-0.027316,1
-0.584236,-0.406553,1
-0.569875,-0.750831,1
-0.687731,-0.229227,1
-0.487486,-0.245068,1
-0.367475,-0.440033,1
-0.483338,-0.124544,1
-0.518716,-0.373094,1
-0.335759,-0.28483,1
-0.568398,-0.256982,1
-0.504633,-0.011759,1
-0.494786,-0.221436,1
-0.336508,-0.452054,1
-0.642,-0.525279,1
-0.408073,0.067434,1
-0.612142,-0.183089,1
-0.397789,-0.353389,1
-0.264774,-0.226209,1
-0.587969,-0.254397,1
-0.533632,-0.038418,1
-0.5389,-0.507487,1
-0.301009,-0.142434,1
-0.512454,-0.45899,1
-0.501646,-0.483613,1
-0.349834,-0.102531,1
-0.760341,0.088575,1
-0.598816,-0.532892,1
-0.270679,-0.335036,1
-0.615878,0.20059,1
-0.609987,-0.001801,1
-0.583387,0.140592,1
-0.373408,-0.163609,1
-0.52791,-0.3311,1
-0.513701,-0.382823,1
-0.512814,-0.198522,1
-0.62393,-0.182039,1
-0.68442,-0.523813,1
-0.750557,-0.209088,1
-0.6424,-0.172242,1
-0.247552,-0.598582,1
-0.398052,-0.379555,1
-0.527164,-0.335839,1
-0.474778,-0.279016,1
-0.59721,-0.430347,1
-0.279702,-0.061306,1
-0.56867,-0.411577,1
-0.231199,-0.445746,1
-0.675443,-0.344782,1
-0.555141,-0.442265,1
-0.588804,-0.218864,1
-0.551377,-0.269486,1
-0.314153,-0.570342,1
-0.355959,-0.017714,1
-0.46725,-0.554348,1
-0.328835,-0.398193,1
-0.492617,-0.424128,1
-0.66817,-0.019406,1
-0.559078,-0.164523,1
-0.610363,-0.602216,1
-0.483703,-0.44601,1
-0.718604,-0.372677,1
-0.469317,0.009705,1
-0.603785,-0.17361,1
-0.346765,0.015758,1
-0.536808,-0.025607,1
-0.478657,0.269413,1
-0.432709,-0.027524,1
-0.244258,-0.009069,1
-0.408915,-0.054212,1
-0.364785,-0.441083,1
-0.380609,-0.315182,1
-0.51546,-0.311144,1
-0.572631,-0.475316,1
-0.901353,-0.369842,1
-0.381336,-0.306694,1
-0.201398,-0.25943,1
-0.463187,-0.347099,1
-0.49816,-0.358753,1
-0.706223,-0.061863,1
-0.296943,-0.208914,1
-0.60418,-0.025178,1
-0.466531,0.048626,1
-0.55879,-0.463049,1
-0.218845,-0.538315,1
-0.62897,-0.063427,1
-0.376189,-0.594387,1
-0.359193,-0.324125,1
-0.609045,-0.255588,1
-0.576038,-0.035715,1
-0.363887,-0.301475,1
-0.627587,-0.043421,1
-0.652064,-0.305929,1
-0.176831,-0.038775,1
-0.574007,-0.114632,1
-0.490676,-0.488178,1
-0.60418,0.220831,1
-0.543946,-0.408993,1
-0.375824,-0.453805,1
-0.654664,-0.07376,1
-0.512287,-0.622962,1
-0.40712,0.178174,1
-0.539575,-0.401754,1
-0.47444,-0.533211,1
-0.320764,-0.268135,1
-0.638313,-0.390516,1
-0.552014,-0.594888,1
-0.639295,-0.231088,1
-0.486772,-0.436884,1
-0.411312,-0.402966,1
-0.674644,-0.045499,1
-0.709806,-0.438197,1
-0.386728,-0.044696,1
-0.69508,-0.015007,1
-0.490517,-0.84485,1
-0.480897,-0.694458,1
-0.395919,-0.492466,1
-0.422043,-0.096572,1
-0.604191,-0.651818,1
-0.398505,-0.116489,1
-0.429928,-0.230791,1
-0.458844,-0.299069,1
-0.29134,-0.235836,1
-0.641917,0.154762,1
-0.449691,-0.196074,1
-0.322038,-0.586349,1
-0.400518,-0.38531,1
-0.561804,-0.002834,1
-0.378627,-0.366493,1
-0.479478,-0.443098,1
-0.450861,-0.050166,1
-0.52656,-0.180929,1
-0.343273,-0.289429,1
-0.582476,-0.507763,1
-0.673043,-0.168663,1
-0.571813,-0.221988,1
-0.434562,0.115225,1
-0.52838,-0.570232,1
-0.645733,-0.126303,1
-0.699739,-0.25699,1
-0.405105,-0.450001,1
-0.197214,0.019421,1
-0.638184,-0.329876,1
-0.384057,-0.204553,1
-0.35021,-0.45145,1
-0.3637,-0.436455,1
-0.616935,-0.297981,1
-0.323199,-0.356182,1
-0.555866,-0.311042,1
-0.106727,-0.429208,1
-0.38832,-0.313083,1
-0.482056,-0.187734,1
-0.547847,-0.312284,1
-0.306724,-0.687989,1
-0.50793,-0.326165,1
-0.479618,-0.451582,1
-0.624943,-0.665887,1
-0.483802,-0.334522,1
-0.413728,-0.305287,1
-0.46411,-0.449057,1
-0.289446,-0.217853,1
-0.558567,-0.26785,1
-0.324648,-0.430224,1
-0.666803,-0.483162,1
-0.394267,-0.404186,1
-0.513174,0.133613,1
-0.487692,-0.354834,1
-0.487434,-0.225104,1
-0.170151,-0.526474,1
-0.609567,-0.588283,1
-0.515134,-0.271794,1
-0.470594,-0.349942,1
-0.569647,-0.218214,1
-0.494849,-0.700502,1
